mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
997.5117558956147,5.806046447640175,107.8018898010254,1.9896367888788045,20,1,5,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.44412631819730103,0.44518306332085605,0.4431708627771142,0.44447432182259955,0.4426466372263578,0.4439202406688457,0.0009086063918378463,21
341.61792130470275,4.637974806169199,21.639678716659546,6.173709514250172,20,1,10,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.4465515681069643,0.4471628816337825,0.4474495408720824,0.4462946614183035,0.4477146577545419,0.4470346619571349,0.000535152230600273,11
652.7939306735992,0.7407273475971938,65.127126121521,6.620079894124266,20,1,10,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.44884634698749076,0.44768870546335,0.44699512782196243,0.4475392583872478,0.44916133920130275,0.4480461555722707,0.0008213787793609725,4
964.2611818313599,4.959852879555138,92.06126046180725,8.20236767689928,20,1,10,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.4487432785028143,0.4475384067758206,0.44736517368571443,0.4471715548027157,0.4486013444583807,0.44788395164508915,0.0006556121087662483,5
334.10135917663575,4.291515371716779,37.55248885154724,5.122717273113316,20,2,2,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.4447720313956555,0.4452140443732619,0.4431677323511895,0.44351301636171875,0.44386761715601103,0.44410688832756734,0.0007694359445553313,20
647.8026929855347,2.8685446308545544,64.24705557823181,13.96393239607872,20,2,2,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.4446376682062401,0.4448890319952432,0.44478745439886075,0.4452398094346118,0.4440356237809209,0.4447179175631753,0.00039457607896123084,18
983.8986535072327,12.226130556110117,116.11539807319642,28.542936635746482,20,2,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.4447280827726196,0.4449794400110832,0.44523118873903567,0.44413275427356896,0.44435406598185395,0.44468510635563224,0.0004003413029510355,19
331.4978445529938,3.211296460676033,29.431884288787842,6.76911778728728,20,2,5,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.444837332992914,0.44438422835082597,0.44527442816603663,0.44379142896504536,0.4454273671358128,0.4447429571221269,0.0005989787153836009,17
659.5869788646698,3.250096923498942,76.03648452758789,2.013899723134683,20,2,5,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.44618132375551517,0.4467275551284871,0.4451369408492925,0.44614426164560284,0.44512248978490776,0.4458625142327611,0.0006329944369327185,16
991.2050861358642,4.634379798035498,110.29001007080078,7.977256614508744,20,2,5,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.4468049554352202,0.4472890429075957,0.4463166029029593,0.44609703586392563,0.44534903087689565,0.4463713335973193,0.0006562858865019352,15
330.2700405597687,2.0597845917172313,17.860230684280396,2.311009887291968,20,2,10,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.44632903628021064,0.4478273301055699,0.44740550125459166,0.4459155065002888,0.4457585512845035,0.4466471850850329,0.0008238965866343732,14
656.8108845710755,3.3791787404795004,68.08668355941772,1.3853125233282797,20,2,10,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.4461163459520283,0.44708107919789325,0.4484122307398321,0.44733343180105023,0.4467375245285788,0.4471361224438765,0.000757527229315129,10
986.5923233985901,3.161231275865822,110.08859419822693,2.846567951960133,20,2,10,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.44652314045017044,0.44756348276686886,0.4477487320682099,0.4480327066543202,0.4480121147797019,0.44757603534385426,0.0005544877533560995,8
331.8350046157837,3.491334981957525,22.127844905853273,5.26673683894915,20,4,2,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.4456378975428268,0.44611680522788894,0.447885466980073,0.4467582709239843,0.4479617829772256,0.44687204473039976,0.0009296240711708295,12
661.1685530662537,1.4008730362047628,64.04078888893127,14.138424386373325,20,4,2,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.4471312941542683,0.4469274785077535,0.44910035071212584,0.44667328616799473,0.44830719436191174,0.4476279207808108,0.0009249915814403164,6
988.0839368343353,5.824317532390059,155.1509428024292,21.483336945362847,20,4,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.44806840126969005,0.4486422559551544,0.44842876395623404,0.4473547260247069,0.44867486749654656,0.4482338029404664,0.0004897990490035515,1
333.537233543396,5.10449870345965,23.204682683944704,1.8056408904180725,20,4,5,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.4456378975428268,0.44611680522788894,0.447885466980073,0.4467582709239843,0.4479617829772256,0.44687204473039976,0.0009296240711708295,12
666.0958509922027,2.7075468559420264,73.61320366859437,7.233846393668642,20,4,5,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.4471312941542683,0.4469274785077535,0.44910035071212584,0.44667328616799473,0.44830719436191174,0.4476279207808108,0.0009249915814403164,6
970.0218349933624,4.136248635740955,155.267120885849,20.24475399590174,20,4,5,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.44806840126969005,0.4486422559551544,0.44842876395623404,0.4473547260247069,0.44867486749654656,0.4482338029404664,0.0004897990490035515,1
333.6583714008331,2.6389104014559996,20.011544227600098,2.671895698023111,20,4,10,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.4471956744104643,0.4472125235931739,0.44729899877643603,0.4481332929649225,0.4478919524038781,0.44754648842977496,0.00038975352124477294,9
